"tag","StemTag","stemID","quadrat","sp","Latin","gx","gy","lx","ly","hom","dbh.2008","codes.2008","status.2008","date.2008","agb.2008","dbh.2013","codes.2013","status.2013","date.2013","agb.2013","dbh.2018","codes.2018","status.2018","date.2018","agb.2018","status.2014","status.2015","dbh.if.dead.2015","agb.if.dead.2015","perc.crown","crown.position","fad1","fad2","fad3","fad4","DF","liana.load","fraxinus.crown.thinning","fraxinus.epicormic.growth","EABF","DE.count","comments","date.2015","surveyors"
180648,1,26480,"1804","juni","Juglans nigra",347.5,70.9,7.5,10.9,1.3,287.9,"NULL","A",2008-12-09,0.5,296,"NULL","A",2013-08-26,0.54,299,"NULL","A","5/3/2018",0.55,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-17,"Gonzalez; Meakem; Eng"
180649,1,26481,"1804","litu","Liriodendron tulipifera",352.1,69.6,12.1,9.6,1.3,645.8,"NULL","A",2008-12-09,2.96,686,"NULL","A",2013-08-26,3.41,713,"NULL","A","5/3/2018",3.74,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-17,"Gonzalez; Meakem; Eng"
180654,1,26485,"1805","litu","Liriodendron tulipifera",346,80.3,6,0.3,1.3,295,"NULL","A",2008-12-09,0.47,332.2,"NULL","A",2013-08-26,0.62,358,"NULL","A","5/3/2018",0.74,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-17,"Gonzalez; Meakem; Eng"
180655,1,26486,"1805","fram","Fraxinus americana",346.5,84,6.5,4,1.3,40.7,"NULL","A",2008-12-09,0.01,45,"NULL","A",2013-08-26,0.01,49,"NULL","A","5/3/2018",0.01,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-17,"Gonzalez; Meakem; Eng"
180656,1,26487,"1805","fram","Fraxinus americana",344.7,85.7,4.7,5.7,1.3,61.1,"NULL","A",2008-12-09,0.02,65.8,"NULL","A",2013-08-26,0.02,73,"NULL","A","5/3/2018",0.02,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-17,"Gonzalez; Meakem; Eng"
180657,1,26488,"1805","fram","Fraxinus americana",347.4,87.8,7.4,7.8,1.3,156.7,"NULL","A",2008-12-09,0.13,169.5,"NULL","A",2013-08-26,0.16,179,"NULL","A","5/3/2018",0.18,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-17,"Gonzalez; Meakem; Eng"
180660,1,26489,"1805","fram","Fraxinus americana",344.2,88.1,4.2,8.1,1.3,42.8,"NULL","A",2008-12-09,0.01,0,"DS;R","D",2013-08-26,0,NA,"DN","D","5/3/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-17,"Gonzalez; Meakem; Eng"
180664,1,26493,"1806","fram","Fraxinus americana",341.5,102.1,1.5,2.1,1.3,29.4,"NULL","A",2008-12-09,0,34.2,"NULL","A",2013-08-29,0,40,"NULL","A","8/22/2018",0.01,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-17,"Gonzalez; Meakem; Eng"
180665,1,26494,"1806","litu","Liriodendron tulipifera",346.8,102.1,6.8,2.1,1.3,539.5,"NULL","A",2008-12-09,1.94,584.5,"NULL","A",2013-08-29,2.34,615,"NULL","A","8/22/2018",2.64,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180666,1,26495,"1806","litu","Liriodendron tulipifera",349.1,104.3,9.1,4.3,1.3,287.1,"NULL","A",2008-12-09,0.44,297.5,"NULL","A",2013-08-29,0.48,304,"NULL","A","8/22/2018",0.5,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180667,1,26496,"1806","fagr","Fagus grandifolia",351.4,104,11.4,4,1.3,143.9,"NULL","A",2008-12-09,0.09,159.5,"NULL","A",2013-08-29,0.12,172,"NULL","A","8/22/2018",0.14,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180668,1,26497,"1806","litu","Liriodendron tulipifera",348.8,107.4,8.8,7.4,1.3,152,"NULL","A",2008-12-09,0.1,155.2,"NULL","A",2013-08-29,0.1,161,"NULL","A","8/22/2018",0.11,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180669,1,26498,"1806","litu","Liriodendron tulipifera",346.8,107.6,6.8,7.6,1.3,525.8,"NULL","A",2008-12-09,1.83,557,"NULL","A",2013-08-29,2.09,569,"NULL","A","8/22/2018",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180671,1,26500,"1806","saal","Sassafras albidum",343.6,104.8,3.6,4.8,1.3,155,"NULL","A",2008-12-09,0.09,162.5,"NULL","A",2013-08-29,0.1,167,"NULL","A","8/22/2018",0.11,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180672,1,26501,"1806","fram","Fraxinus americana",341.7,112.7,1.7,12.7,1.3,103.1,"NULL","A",2008-12-09,0.05,0,"DS","D",2013-08-29,0,NA,"DC;R","D","8/22/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180674,1,26503,"1806","litu","Liriodendron tulipifera",346.8,116.1,6.8,16.1,1.3,552.4,"NULL","A",2008-12-09,2.05,584,"NULL","A",2013-08-29,2.34,611,"NULL","A","8/22/2018",2.6,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180675,1,26504,"1806","litu","Liriodendron tulipifera",346.5,118.4,6.5,18.4,1.3,503,"NULL","A",2008-12-09,1.65,530.5,"NULL","A",2013-08-29,1.87,536,"NULL","A","8/22/2018",1.91,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180677,1,26506,"1806","litu","Liriodendron tulipifera",343.5,117.8,3.5,17.8,1.3,574.9,"NULL","A",2008-12-09,2.25,607.2,"NULL","A",2013-08-29,2.56,629,"NULL","A","8/22/2018",2.78,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180680,1,26509,"1807","fram","Fraxinus americana",344.9,121.9,4.9,1.9,1.3,65.7,"NULL","A",2008-12-09,0.02,77.8,"NULL","A",2013-08-29,0.03,82,"NULL","A","8/22/2018",0.03,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"stem 2 alive",2015-08-12,"Eng; Meakem"
180681,1,26510,"1807","fram","Fraxinus americana",345.1,122.9,5.1,2.9,1.3,52.2,"NULL","A",2008-12-09,0.01,0,"NULL","D",2013-08-29,0,NA,"DN","D","8/22/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180682,1,26511,"1807","litu","Liriodendron tulipifera",348,123.9,8,3.9,1.3,668.2,"NULL","A",2008-12-09,3.21,701,"NULL","A",2013-08-29,3.59,714,"NULL","A","8/22/2018",3.75,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180683,1,26512,"1807","fram","Fraxinus americana",346.7,124.6,6.7,4.6,1.3,65.3,"NULL","A",2008-12-09,0.02,67,"NULL","A",2013-08-29,0.02,NA,"DS","D","8/22/2018",NA,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180684,1,26513,"1807","fram","Fraxinus americana",342.3,125.9,2.3,5.9,1.3,119.8,"NULL","A",2008-12-09,0.07,129,"NULL","A",2013-08-29,0.08,136,"NULL","A","8/22/2018",0.09,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180685,1,26514,"1807","fram","Fraxinus americana",341.8,125,1.8,5,1.3,53,"NULL","A",2008-12-09,0.01,0,"DC","D",2013-08-29,0,NA,"DN","D","8/22/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180686,1,26515,"1807","ceca","Cercis canadensis",340.3,125.2,0.3,5.2,1.3,111.4,"NULL","A",2008-12-09,0.05,116,"NULL","A",2013-08-29,0.05,120,"NULL","A","8/22/2018",0.06,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180689,1,26518,"1807","fram","Fraxinus americana",342.7,138,2.7,18,1.3,27.5,"NULL","A",2008-12-09,0,27.6,"NULL","A",2013-08-29,0,NA,"DC","D","8/22/2018",NA,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180690,1,26519,"1807","fram","Fraxinus americana",343.5,137.7,3.5,17.7,1.3,67.8,"NULL","A",2008-12-09,0.02,76.5,"NULL","A",2013-08-29,0.03,80,"NULL","A","8/22/2018",0.03,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180691,1,26520,"1807","litu","Liriodendron tulipifera",346.2,137.3,6.2,17.3,1.3,684.1,"NULL","A",2008-12-09,3.39,716,"NULL","A",2013-08-29,3.77,752,"NULL","A","8/22/2018",4.23,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180692,1,48737,"1807","fram","Fraxinus americana",347.7,137,7.7,17,NA,NA,NA,"P",NA,NA,58,"NULL","A",2013-08-29,0.01,59,"NULL","A","8/22/2018",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180693,1,26521,"1807","fram","Fraxinus americana",347.8,135.1,7.8,15.1,1.3,86.7,"NULL","A",2008-12-09,0.03,90.5,"NULL","A",2013-08-29,0.04,97,"I","A","8/22/2018",0.04,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180694,1,26522,"1807","fram","Fraxinus americana",350.6,135.5,10.6,15.5,1.3,47.1,"NULL","A",2008-12-09,0.01,52,"NULL","A",2013-08-29,0.01,53,"NULL","A","8/22/2018",0.01,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180697,1,26525,"1808","litu","Liriodendron tulipifera",358.8,143.5,18.8,3.5,1.3,263.8,"NULL","A",2008-12-10,0.36,274.2,"NULL","A",2013-08-29,0.4,280,"NULL","A","8/23/2018",0.42,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180698,1,26526,"1808","litu","Liriodendron tulipifera",357.1,144.6,17.1,4.6,1.3,131.8,"NULL","A",2008-12-10,0.07,129,"NULL","A",2013-08-29,0.07,NA,"DS","D","8/23/2018",NA,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180699,1,26527,"1808","litu","Liriodendron tulipifera",355.1,143.2,15.1,3.2,1.3,191.6,"NULL","A",2008-12-10,0.17,198,"M","A",2013-08-29,0.18,204,"M","A","8/23/2018",0.2,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180700,1,26528,"1808","rops","Robinia pseudoacacia",354.5,143.1,14.5,3.1,1.3,270.2,"D;I","D",2008-12-10,0.4,0,"DS","D",2013-08-29,0,NA,"DS","D","8/23/2018",NA,NA,"DS",72,0.02,4,"S","B","DF","","",NA,0,NA,NA,NA,NA,"B(below DBH)",2015-08-12,"Eng; Meakem"
180716,1,26542,"1804","litu","Liriodendron tulipifera",359.1,65.3,19.1,5.3,1.3,318.9,"NULL","A",2008-12-09,0.56,332,"NULL","A",2013-08-26,0.62,340,"NULL","A","5/3/2018",0.66,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180719,1,26543,"1804","litu","Liriodendron tulipifera",357.4,67.5,17.4,7.5,1.3,445.9,"NULL","A",2008-12-09,1.24,498.9,"NULL","A",2013-08-26,1.61,531,"NULL","A","5/3/2018",1.87,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180720,1,26544,"1804","juni","Juglans nigra",356.4,67.1,16.4,7.1,1.3,362.3,"NULL","A",2008-12-09,0.86,370.3,"NULL","A",2013-08-26,0.91,371,"NULL","A","5/3/2018",0.91,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180723,1,26547,"1804","unk","Unidentified unk",359.9,77.3,19.9,17.3,1.3,169.4,"B;D;I;Q","D",2008-12-09,0.13,0,"DS","D",2013-08-26,0,NA,"DS","D","5/3/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180725,1,26549,"1804","ulru","Ulmus rubra",356.2,79.8,16.2,19.8,1.3,147.7,"NULL","A",2008-12-09,0.08,146.2,"NULL","A",2013-08-26,0.08,148,"NULL","A","5/3/2018",0.08,NA,"PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"DC",2015-08-12,"Eng; Meakem"
180726,1,26550,"1804","fram","Fraxinus americana",346.3,79.3,6.3,19.3,1.3,70,"NULL","A",2008-12-09,0.02,70.5,"NULL","A",2013-08-26,0.02,67,"DS","D","5/3/2018",0.02,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180727,1,26551,"1804","fram","Fraxinus americana",347.2,77.7,7.2,17.7,1.3,93.1,"NULL","A",2008-12-09,0.04,94,"NULL","A",2013-08-26,0.04,94,"NULL","A","5/3/2018",0.04,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180728,1,26552,"1804","litu","Liriodendron tulipifera",343.1,72.7,3.1,12.7,1.3,398.7,"NULL","A",2008-12-09,0.95,409,"NULL","A",2013-08-26,1.01,414,"NULL","A","5/3/2018",1.04,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180731,1,26554,"1805","saal","Sassafras albidum",356.7,82.8,16.7,2.8,1.3,425.1,"NULL","A",2008-12-09,1.11,436.8,"NULL","A",2013-08-26,1.19,446,"NULL","A","5/3/2018",1.25,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180732,1,26555,"1805","cofl","Cornus florida",354.6,83.3,14.6,3.3,1.3,154.9,"NULL","A",2008-12-09,0.09,0,"DC","D",2013-08-26,0,NA,"DN","D","5/3/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180733,1,26556,"1805","litu","Liriodendron tulipifera",354.8,88.7,14.8,8.7,1.3,552.6,"NULL","A",2008-12-09,2.05,597,"NULL","A",2013-08-26,2.46,622,"NULL","A","5/3/2018",2.71,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180736,1,26558,"1805","ulru","Ulmus rubra",356.2,97,16.2,17,1.3,125.3,"NULL","A",2008-12-09,0.05,0,"DS","D",2013-08-26,0,NA,"DC","D","5/3/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180737,1,26559,"1805","saal","Sassafras albidum",351.7,93.7,11.7,13.7,1.3,129.3,"NULL","A",2008-12-09,0.06,136,"NULL","A",2013-08-26,0.07,142,"NULL","A","5/3/2018",0.07,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180738,1,26560,"1805","ulru","Ulmus rubra",352.1,99.8,12.1,19.8,1.3,148.2,"NULL","A",2008-12-09,0.08,154.5,"NULL","A",2013-08-26,0.09,167,"NULL","A","5/3/2018",0.11,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180740,1,26562,"1806","fagr","Fagus grandifolia",358.2,106.5,18.2,6.5,1.3,174,"NULL","A",2008-12-09,0.14,187.1,"NULL","A",2013-08-29,0.17,199,"NULL","A","8/22/2018",0.2,"DS","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"Dead in 2014.",2015-08-12,"Eng; Meakem"
180742,1,26564,"1806","litu","Liriodendron tulipifera",352.1,107.3,12.1,7.3,1.3,655,"NULL","A",2008-12-09,3.06,682.5,"NULL","A",2013-08-29,3.37,705,"NULL","A","8/22/2018",3.64,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180744,1,26565,"1806","litu","Liriodendron tulipifera",354.9,110,14.9,10,1.3,224.6,"NULL","A",2008-12-09,0.25,233.2,"NULL","A",2013-08-29,0.27,239,"NULL","A","8/22/2018",0.29,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180745,1,26566,"1806","unk","Unidentified unk",357.8,117.7,17.8,17.7,1.3,185.2,"B;D;I;Q","D",2008-12-09,0.16,0,"DS","D",2013-08-29,0,NA,"DC","D","8/22/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180746,1,26567,"1807","litu","Liriodendron tulipifera",356.3,120.9,16.3,0.9,1.3,268,"B;D;I","D",2008-12-09,0.38,0,"DS","D",2013-08-29,0,NA,"DC","D","8/22/2018",NA,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180747,1,26568,"1807","litu","Liriodendron tulipifera",357.9,124.9,17.9,4.9,1.3,184,"NULL","A",2008-12-09,0.16,0,"DS;R","D",2013-08-29,0,NA,"DC","D","8/22/2018",NA,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180750,1,26571,"1807","quru","Quercus rubra",350.9,131.1,10.9,11.1,1.3,133.6,"NULL","A",2008-12-09,0.11,142.5,"NULL","A",2013-08-29,0.13,153,"NULL","A","8/22/2018",0.15,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA," y = 17",2015-08-12,"Eng; Meakem"
180751,1,26572,"1807","litu","Liriodendron tulipifera",356.4,133.3,16.4,13.3,1.3,591.9,"NULL","A",2008-12-09,2.41,605,"NULL","A",2013-08-29,2.54,618,"NULL","A","8/22/2018",2.67,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180752,1,26573,"1807","litu","Liriodendron tulipifera",354.3,134.2,14.3,14.2,1.3,713,"NULL","A",2008-12-09,3.74,749,"NULL","A",2013-08-29,4.19,770,"NULL","A","8/22/2018",4.48,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180754,1,26575,"1808","litu","Liriodendron tulipifera",356.7,145.7,16.7,5.7,1.3,396.4,"NULL","A",2008-12-10,0.94,412,"NULL","A",2013-08-29,1.03,424,"NULL","A","8/23/2018",1.1,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180756,1,26577,"1808","juni","Juglans nigra",355.5,149.5,15.5,9.5,1.3,574.3,"NULL","A",2008-12-10,2.54,613,"NULL","A",2013-08-29,2.97,609,"I","A","8/23/2018",2.92,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180758,1,26578,"1808","litu","Liriodendron tulipifera",358.9,152.8,18.9,12.8,1.3,118.2,"B;D","D",2008-12-10,0.05,0,"DC","D",2013-08-29,0,NA,"DC","D","8/23/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180763,1,26582,"1808","fram","Fraxinus americana",357,156.2,17,16.2,1.3,80.8,"D","D",2008-12-10,0.03,0,"DC","D",2013-08-29,0,NA,"DC","D","8/23/2018",NA,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180764,1,26583,"1808","fram","Fraxinus americana",352.3,151.7,12.3,11.7,1.3,82.8,"NULL","A",2008-12-10,0.03,0,"DC","D",2013-08-29,0,NA,"DN","D","8/23/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180765,1,26584,"1808","fram","Fraxinus americana",350.5,156,10.5,16,1.3,78.2,"NULL","A",2008-12-10,0.03,76.5,"NULL","A",2013-08-29,0.03,78,"B","A","8/23/2018",0.03,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180766,1,26585,"1809","litu","Liriodendron tulipifera",357.1,161.2,17.1,1.2,1.3,345.8,"NULL","A",2008-12-10,0.68,372,"NULL","A",2013-08-30,0.81,393,"NULL","A","8/23/2018",0.92,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180769,1,26588,"1809","caco","Carya cordiformis",359.1,166,19.1,6,1.3,109.7,"L","A",2008-12-10,0.06,111.7,"L","A",2013-08-30,0.06,112,"B;L","A","8/23/2018",0.06,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180770,1,26589,"1809","litu","Liriodendron tulipifera",351.9,166.2,11.9,6.2,1.3,474.1,"NULL","A",2008-12-10,1.43,520.5,"NULL","A",2013-08-30,1.78,550,"NULL","A","8/23/2018",2.03,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180771,1,26590,"1809","litu","Liriodendron tulipifera",349.7,167.5,9.7,7.5,1.3,194.5,"NULL","A",2008-12-10,0.18,201.9,"I","A",2013-08-30,0.19,206,"NULL","A","8/23/2018",0.2,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180778,1,26596,"1809","quve","Quercus velutina",352.6,174.1,12.6,14.1,1.3,369.9,"NULL","A",2008-12-10,1.02,374.5,"NULL","A",2013-08-30,1.05,376,"DS","D","8/23/2018",1.06,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180779,1,26597,"1809","caovl","Carya ovalis",354.1,177.5,14.1,17.5,1.3,196.7,"NULL","A",2008-12-10,0.23,204.5,"NULL","A",2013-08-30,0.25,207,"NULL","A","8/23/2018",0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180780,1,26598,"1809","cagl","Carya glabra",359.1,176,19.1,16,1.3,470.6,"NULL","A",2008-12-10,1.67,488.1,"NULL","A",2013-08-30,1.82,516,"NULL","A","8/23/2018",2.07,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180782,1,26600,"1810","caovl","Carya ovalis",356.3,180.4,16.3,0.4,1.3,185,"NULL","A",2008-12-10,0.2,194.9,"NULL","A",2013-08-30,0.22,200,"NULL","A","8/23/2018",0.24,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180784,1,26602,"1810","cato","Carya tomentosa",354.2,183.7,14.2,3.7,1.3,572.6,"NULL","A",2008-12-10,2.62,569.4,"NULL","A",2013-08-30,2.59,572,"NULL","A","8/23/2018",2.61,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180785,1,26603,"1810","qupr","Quercus prinus",355.4,185.5,15.4,5.5,1.3,118.9,"NULL","A",2008-12-10,0.09,121,"NULL","A",2013-08-30,0.09,122,"NULL","A","8/23/2018",0.09,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180788,1,26606,"1810","cagl","Carya glabra",352.1,189.8,12.1,9.8,1.3,240.7,"NULL","A",2008-12-10,0.36,246.3,"NULL","A",2013-08-30,0.38,248,"NULL","A","8/23/2018",0.39,NA,"PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"cannot find tag ",2015-08-12,"Eng; Meakem"
180789,1,26607,"1811","litu","Liriodendron tulipifera",358.9,200.3,18.9,0.3,1.3,368.2,"NULL","A",2008-12-10,0.79,384.1,"NULL","A",2013-08-30,0.87,400,"NULL","A","9/20/2018",0.96,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180790,1,26608,"1811","litu","Liriodendron tulipifera",354.9,201.4,14.9,1.4,1.3,676.5,"NULL","A",2008-12-10,3.3,712.4,"NULL","A",2013-08-30,3.73,763,"NULL","A","9/20/2018",4.38,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180791,1,26609,"1811","cagl","Carya glabra",349.6,204.1,9.6,4.1,1.3,389.4,"NULL","A",2008-12-10,1.09,395.6,"NULL","A",2013-08-30,1.13,404,"NULL","A","9/20/2018",1.18,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180793,1,26611,"1811","litu","Liriodendron tulipifera",358.6,205.2,18.6,5.2,1.3,232.8,"NULL","A",2008-12-10,0.27,236,"NULL","A",2013-08-30,0.28,342,"NULL","A","9/20/2018",0.67,NA,"A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180794,1,26612,"1811","litu","Liriodendron tulipifera",357.8,206.3,17.8,6.3,1.3,415.6,"NULL","A",2008-12-10,1.05,450,"I","A",2013-08-30,1.27,473,"NULL","A","9/20/2018",1.42,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180795,1,26613,"1811","cato","Carya tomentosa",350.9,206.9,10.9,6.9,1.3,145.3,"NULL","A",2008-12-10,0.11,151,"NULL","A",2013-08-30,0.12,152,"NULL","A","9/20/2018",0.13,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
180797,1,26615,"1811","litu","Liriodendron tulipifera",355.2,210.8,15.2,10.8,1.3,640.7,"NULL","A",2008-12-10,2.91,662.4,"NULL","A",2013-08-30,3.14,706,"NULL","A","9/20/2018",3.65,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-08-12,"Eng; Meakem"
